Order Date,Order ID,Invoice No,Product Name,SKU,Category,Sub Category,Customer ID,Customer,Customer Tier,Region,Sales Channel,Warehouse,Sales Rep,Qty,Unit Price,Unit Cost,Sales Amt,Gross Profit,Currency,Exchange Rate,Promotion,Order Status,Payment Terms,Return Reason,Delivery Days,Notes
2025-10-07,ORD-202510-013016,INV-202510-013016,Widget Flux,SKU006,Accessories,Cables,CUST01136,Richard Ltd,Enterprise,Eastern Cape,Distributor,Johannesburg DC,A. Petersen,83,45.51,23.2,3777.33,1851.73,ZAR,1.0,Launch Campaign,Completed,COD,,20,manual correction
2025-03-01,ORD-202503-013017,INV-202503-013017,Widget Rift,SKU011,Packaging,Boxes,CUST01630,Gilmore Trading,SMB,Gauteng,Retail,Johannesburg DC,T. Mokoena,14,17.13,8.29,239.82,123.76,ZAR,1.0,None,Completed,Net 45,,4,
2025-09-08,ORD-202509-013018,INV-202509-013018,Widget Delta,SKU004,Hardware,Tools,CUST01550,Martinez Trading,SMB,Limpopo,Distributor,Cape Town DC,T. Mokoena,26,276.7,213.57,7194.2,1641.38,ZAR,1.0,None,Completed,Net 45,,11,rush delivery
2025-12-15,ORD-202512-013019,INV-202512-013019,Widget Delta,SKU004,Hardware,Tools,CUST01722,Stephenson Trading,SMB,KwaZulu-Natal,Wholesale,Pretoria Hub,N. Dlamini,26,308.71,215.09,8026.46,2434.12,ZAR,1.0,Bundle Discount,Completed,COD,,10,rush delivery
2025-11-13,ORD-202511-013020,INV-202511-013020,Widget Echo,SKU005,Accessories,Cables,CUST00856,Harper Trading,SMB,Limpopo,Retail,Cape Town DC,S. Naidoo,10,41.22,17.67,412.2,235.5,ZAR,1.0,None,Completed,Net 15,,15,
2024-08-26,ORD-202408-013021,INV-202408-013021,Widget Alpha,SKU001,Hardware,Fasteners,CUST01763,Norman Trading,SMB,Eastern Cape,Ecommerce,Johannesburg DC,L. van Wyk,6,84.02,45.19,504.12,232.98,ZAR,1.0,Bundle Discount,Completed,Net 30,,10,rush delivery
2025-07-29,ORD-202507-013022,INV-202507-013022,Widget Flux,SKU006,Accessories,Cables,CUST00199,"Reynolds, Brown and Hodges",Enterprise,Free State,Distributor,Durban Hub,L. van Wyk,79,42.26,23.4,3338.54,1489.94,ZAR,1.0,Launch Campaign,Completed,Net 30,,17,manual correction
2025-04-27,ORD-202504-013023,INV-202504-013023,Widget Rift,SKU011,Packaging,Boxes,CUST00524,Garcia Trading,SMB,Free State,Retail,Johannesburg DC,A. Petersen,14,18.22,7.88,255.08,144.76,ZAR,1.0,None,Completed,Net 60,,10,manual correction
2024-01-03,ORD-202401-013024,INV-202401-013024,Widget Spark,SKU012,Packaging,Labels,CUST00164,Lozano Trading,SMB,Limpopo,Ecommerce,Cape Town DC,N. Dlamini,24,11.63,4.0,279.12,183.12,USD,19.3702,Bundle Discount,Completed,Net 45,,1,promo order
2025-12-19,ORD-202512-013025,INV-202512-013025,Widget Delta,SKU004,Hardware,Tools,CUST01392,Cox Trading,Mid-Market,Gauteng,Retail,Durban Hub,T. Mokoena,-13,319.98,198.79,"R4,159.74",1575.47,USD,19.7925,None,Completed,Net 45,,8,rush delivery
2024-01-08,ORD-202401-013026,INV-202401-013026,Widget Echo,SKU005,Accessories,Cables,CUST01088,Powell Trading,Mid-Market,Western Cape,Retail,Johannesburg DC,L. van Wyk,8,39.19,18.66,313.52,164.24,ZAR,1.0,Summer Promo,Completed,Net 45,,21,VIP customer
2024-03-15,ORD-202403-013027,INV-202403-013027,Widget Delta,SKU004,Hardware,Tools,CUST00573,Johnson Trading,SMB,Eastern Cape,Distributor,Durban Hub,N. Dlamini,30,274.15,197.8,8224.5,2290.5,ZAR,1.0,None,Completed,Net 15,,6,
2025-02-04,ORD-202502-013028,INV-202502-013028,Widget Quantum,SKU010,Electronics,Controllers,CUST01018,Gomez Trading,SMB,Eastern Cape,Ecommerce,Cape Town DC,S. Naidoo,3,$760.35,520.62,2281.05,719.19,ZAR,1.0,Year End Promo,Completed,Net 60,,23,
2024-09-24,ORD-202409-013029,INV-202409-013029,Widget Pulse,SKU009,Electronics,Sensors,CUST01354,Parrish Trading,SMB,Gauteng,Distributor,Johannesburg DC,S. Naidoo,0,478.66,333.44,0.0,0.0,ZAR,1.0,None,Cancelled,Net 60,,25,
2024-11-19,ORD-202411-013030,INV-202411-013030,Widget Pulse,SKU009,Electronics,Sensors,CUST00620,Weeks Trading,Mid-Market,Free State,Distributor,Johannesburg DC,L. van Wyk,26,R456.44,338.62,11867.44,3063.32,ZAR,1.0,None,Completed,Net 45,,18,rush delivery
2025-09-15,ORD-202509-013031,INV-202509-013031,Widget Quantum,SKU010,Electronics,Controllers,CUST01041,Hampton Trading,SMB,Gauteng,Distributor,Durban Hub,S. Naidoo,4,650.3,490.21,"$2,601.20",640.36,ZAR,1.0,Year End Promo,Completed,Net 60,,18,VIP customer
2024-02-06,ORD-202402-013032,INV-202402-013032,Widget Nova,SKU007,Accessories,Batteries,CUST01468,"Bauer, Price and Cain",Enterprise,Limpopo,Ecommerce,Johannesburg DC,A. Petersen,24,111.88,R70.51,2685.12,992.88,ZAR,1.0,None,Completed,Net 15,,1,VIP customer
2024-12-10,ORD-202412-013033,INV-202412-013033,Widget Rift,SKU011,Packaging,Boxes,CUST01751,Berg Trading,SMB,Limpopo,Ecommerce,Cape Town DC,A. Petersen,25,R18.30,7.76,R457.50,263.5,USD,18.1393,Launch Campaign,Completed,Net 15,,3,manual correction
2025-01-04,ORD-202501-013034,INV-202501-013034,Widget Alpha,SKU001,Hardware,Fasteners,CUST00117,Rowe Trading,Mid-Market,Eastern Cape,Wholesale,Durban Hub,S. Naidoo,22,75.06,46.5,1651.32,628.32,ZAR,1.0,Year End Promo,Completed,Net 45,,9,
2025-11-18,ORD-202511-013035,INV-202511-013035,Widget Rift,SKU011,Packaging,Boxes,CUST00150,,SMB,KwaZulu-Natal,Wholesale,Cape Town DC,N. Dlamini,57,17.61,8.33,1003.77,528.96,ZAR,1.0,Year End Promo,Completed,Net 30,,3,rush delivery
2025-11-29,ORD-202511-013036,INV-202511-013036,Widget Nova,SKU007,Accessories,Batteries,CUST01310,Cortez Trading,Mid-Market,Eastern Cape,Wholesale,Pretoria Hub,N. Dlamini,46,115.6,74.55,"5,317.60",1888.3,ZAR,1.0,None,Completed,Net 60,,9,promo order
2025-11-29,ORD-202511-013036,INV-202511-013036,Widget Nova,SKU007,Accessories,Batteries,CUST01310,Cortez Trading,Mid-Market,Eastern Cape,Wholesale,Pretoria Hub,N. Dlamini,46,115.6,74.55,"5,317.60",1888.3,ZAR,1.0,None,Completed,Net 60,,9,possible duplicate
2024-09-09,ORD-202409-013037,INV-202409-013037,Widget Alpha,SKU001,Hardware,Fasteners,CUST00874,Thomas Trading,SMB,Limpopo,Ecommerce,Cape Town DC,N. Dlamini,6,83.94,47.36,503.64,219.48,ZAR,1.0,Year End Promo,Completed,COD,,12,rush delivery
2025-11-11,ORD-202511-013038,INV-202511-013038,Widget Flux,SKU006,Accessories,Cables,CUST01196,Williams Trading,Mid-Market,Limpopo,Wholesale,Cape Town DC,S. Naidoo,67,51.9,24.16,3477.3,1858.58,ZAR,1.0,Launch Campaign,Completed,Net 30,,12,manual correction
2025-04-06,ORD-202504-013039,INV-202504-013039,Widget Quantum,SKU010,Electronics,Controllers,CUST01159,Richardson Trading,SMB,Limpopo,Wholesale,Pretoria Hub,S. Naidoo,9,674.11,527.36,6066.99,"$1,320.75",ZAR,1.0,None,Completed,COD,,21,promo order
2025-04-20,ORD-202504-013040,INV-202504-013040,Widget Flux,SKU006,Accessories,Cables,CUST00858,Chavez Trading,SMB,KwaZulu-Natal,Wholesale,Pretoria Hub,A. Petersen,32,49.91,23.91,1597.12,832.0,ZAR,1.0,Bundle Discount,Completed,Net 15,,13,manual correction
2025-03-13,ORD-202503-013041,INV-202503-013041,Widget Quantum,SKU010,Electronics,Controllers,CUST00986,Rivera-Ellison,Enterprise,Free State,Distributor,Cape Town DC,S. Naidoo,13,630.01,524.92,8190.13,1366.17,ZAR,1.0,Summer Promo,Completed,Net 45,,20,rush delivery
2024-07-06,ORD-202407-013042,INV-202407-013042,Widget Alpha,SKU001,Hardware,Fasteners,CUST00532,Carroll Inc,Enterprise,KwaZulu-Natal,Distributor,Pretoria Hub,L. van Wyk,54,65.23,47.83,3522.42,939.6,ZAR,1.0,Bundle Discount,Completed,Net 30,,8,manual correction
2025-10-19,ORD-202510-013043,INV-202510-013043,Widget Delta,SKU004,Hardware,Tools,CUST01207,White Trading,SMB,Limpopo,Distributor,Johannesburg DC,L. van Wyk,25,282.56,210.32,7064.0,1806.0,ZAR,1.0,None,Completed,COD,,14,VIP customer
2024-01-30,ORD-202401-013044,INV-202401-013044,Widget Orion,SKU008,Electronics,Sensors,CUST00353,Graham Trading,SMB,Limpopo,Ecommerce,Cape Town DC,L. van Wyk,2,481.87,300.49,963.74,362.76,USD,17.6873,Bundle Discount,Completed,Net 30,,22,promo order
2025-06-14,ORD-202506-013045,INV-202506-013045,Widget Nova,SKU007,Accessories,Batteries,CUST00785,Wilson-Brown,Enterprise,Eastern Cape,Retail,Johannesburg DC,S. Naidoo,32,106.91,73.2,3421.12,1078.72,ZAR,1.0,None,Completed,Net 15,,6,promo order
07/20/2025,ORD-202507-013046,INV-202507-013046, Widget Delta  ,SKU004,Hardware,Tools,CUST00482,Francis Trading,Mid-Market,Limpopo,Wholesale,Pretoria Hub,S. Naidoo,24,262.42,211.68,6298.08,1217.76,ZAR,1.0,None,Completed,Net 45,,8,VIP customer
2024-08-11,ORD-202408-013047,INV-202408-013047,Widget Alpha,SKU001,Hardware,Fasteners,CUST00846,Reyes Trading,SMB,Western Cape,Retail,Durban Hub,S. Naidoo,6,81.99,46.1,491.94,215.34,ZAR,1.0,Launch Campaign,Completed,COD,,6,VIP customer
2025-11-13,ORD-202511-013048,INV-202511-013048,Widget Quantum,SKU010,Electronics,Controllers,CUST01395,Wolf Trading,SMB,KwaZulu-Natal,Ecommerce,Durban Hub,A. Petersen,1,729.48,495.2,729.48,234.28,ZAR,1.0,Year End Promo,Completed,Net 45,,25,manual correction
2024-01-09,ORD-202401-013049,INV-202401-013049,Widget Quantum,SKU010,Electronics,Controllers,CUST00176,Weaver Trading,Mid-Market,Eastern Cape,Retail,Durban Hub,N. Dlamini,3,746.88,501.66,2240.64,735.66,ZAR,1.0,Bundle Discount,Completed,Net 45,,22,VIP customer
2025-07-01,ORD-202507-013050,INV-202507-013050,Widget Pulse,SKU009,Electronics,Sensors,CUST01505,Mason Trading,Mid-Market,KwaZulu-Natal,Retail,Pretoria Hub,L. van Wyk,3,502.44,350.25,1507.32,456.57,ZAR,1.0,Bundle Discount,Completed,Net 45,,18,VIP customer
2025-11-11,ORD-202511-013051,INV-202511-013051,Widget Alpha,SKU001,Hardware,Fasteners,CUST01564,Freeman Trading,SMB,Limpopo,Retail,Cape Town DC,L. van Wyk,11,87.95,46.82,967.45,452.43,ZAR,1.0,Year End Promo,Completed,Net 30,,8,
2024-01-11,ORD-202401-013052,INV-202401-013052,Widget Orion,SKU008,Electronics,Sensors,CUST00729,,SMB,Gauteng,Distributor,Cape Town DC,L. van Wyk,0,420.41,317.79,0.0,0.0,ZAR,1.0,None,Cancelled,COD,,17,rush delivery
2024-09-15,ORD-202409-013053,INV-202409-013053,Widget Nova,SKU007,Accessories,Batteries,CUST01766,Murphy Trading,SMB,Gauteng,Ecommerce,Durban Hub,N. Dlamini,13,124.33,70.23,1616.29,703.3,ZAR,1.0,Bundle Discount,Completed,Net 15,,4,promo order
2024-05-10,ORD-202405-013054,INV-202405-013054,Widget Delta,SKU004,Hardware,Tools,CUST00379,Blackburn Trading,SMB,Limpopo,Ecommerce,Cape Town DC,L. van Wyk,10,313.4,198.85,3134.0,1145.5,ZAR,1.0,None,Completed,Net 30,,5,manual correction
2025-10-11,ORD-202510-013055,INV-202510-013055,Widget Alpha,SKU001,Hardware,Fasteners,CUST00890,Jefferson Trading,Mid-Market,Free State,Retail,Cape Town DC,L. van Wyk,14,80.79,48.39,1131.06,453.6,ZAR,1.0,Summer Promo,Completed,Net 60,,2,rush delivery
2024-11-11,ORD-202411-013056,INV-202411-013056,Widget Nova,SKU007,Accessories,Batteries,CUST01526,Castro Trading,Mid-Market,Eastern Cape,Retail,Johannesburg DC,L. van Wyk,24,120.93,73.37,2902.32,1141.44,ZAR,1.0,Bundle Discount,Completed,COD,,4,
2024-05-10,ORD-202405-013057,INV-202405-013057,Widget Rift,SKU011,Packaging,Boxes,CUST01348,Walker Trading,SMB,Limpopo,Ecommerce,Durban Hub,N. Dlamini,18,17.98,R7.87,323.64,181.98,ZAR,1.0,None,Completed,Net 60,,1,rush delivery
2025-06-25,ORD-202506-013058,INV-202506-013058,Widget Quantum,SKU010,Electronics,Controllers,CUST01428,Mays Trading,SMB,Free State,Wholesale,Cape Town DC,N. Dlamini,4,728.41,503.46,2913.64,899.8,ZAR,1.0,Summer Promo,Completed,Net 45,,26,manual correction
2025-05-15,ORD-202505-013059,INV-202505-013059,Widget Flux,SKU006,Accessories,Cables,CUST00504,"Perez, Rivera and Robles",Key Account,Western Cape,Ecommerce,Pretoria Hub,N. Dlamini,36,46.51,24.6,1674.36,788.76,ZAR,1.0,Bundle Discount,Completed,COD,,16,rush delivery
2025-02-28,ORD-202502-013060,INV-202502-013060,Widget Flux,SKU006,Accessories,Cables,CUST00456,Farmer Trading,SMB,Western Cape,Distributor,Pretoria Hub,L. van Wyk,49,49.80,23.16,2440.2,1305.36,USD,17.9906,Bundle Discount,Completed,Net 30,,14,
2024-04-19,ORD-202404-013061,INV-202404-013061,Widget Orion,SKU008,Electronics,Sensors,CUST01752,Gonzalez-Wallace,Key Account,Eastern Cape,Wholesale,Durban Hub,L. van Wyk,29,382.11,298.59,"R11,081.19",2422.08,ZAR,1.0,None,Completed,COD,,22,promo order
2024-11-26,ORD-202411-013062,INV-202411-013062,Widget Flux,SKU006,Accessories,Cables,CUST00123,Snyder Trading,SMB,Free State,Retail,Durban Hub,S. Naidoo,19,57.69,24.74,1096.11,626.05,ZAR,1.0,None,Completed,Net 30,,18,
20-10-2024,ORD-202410-013063,INV-202410-013063,Widget Echo,SKU005,Accessories,Cables,CUST00493,Powell Trading,SMB,Free State,Retail,Durban Hub,N. Dlamini,13,39.28,17.47,510.64,283.53,ZAR,1.0,Launch Campaign,Completed,Net 60,,12,
2024-09-20,ORD-202409-013064,INV-202409-013064,Widget Flux,SKU006,Accessories,Cables,CUST00173,Ramirez-Moore,Enterprise,Western Cape,Distributor,Pretoria Hub,N. Dlamini,112,42.91,24.39,4805.92,2074.24,ZAR,1.0,Bundle Discount,Completed,Net 45,,10,
2025-03-10,ORD-202503-013065,INV-202503-013065,Widget Echo,SKU005,Accessories,Cables,CUST00360,Ruiz Trading,SMB,Gauteng,Distributor,Pretoria Hub,L. van Wyk,37,36.05,18.77,1333.85,639.36,ZAR,1.0,Year End Promo,Completed,Net 15,,19,VIP customer
2025-11-27,ORD-202511-013066,INV-202511-013066,Widget Gamma,SKU003,Hardware,Tools,CUST00639,Delacruz and Sons,Enterprise,Gauteng,Distributor,Johannesburg DC,L. van Wyk,56,188.8,R143.09,10572.8,2559.76,ZAR,1.0,Summer Promo,Completed,COD,,14,
2024-04-25,ORD-202404-013067,INV-202404-013067,Widget Delta,SKU004,Hardware,Tools,CUST00576,Rodriguez Trading,Mid-Market,Eastern Cape,Retail,Cape Town DC,N. Dlamini,17,305.07,201.08,5186.19,1767.83,ZAR,1.0,Launch Campaign,Completed,Net 60,,10,
2025-12-19,ORD-202512-013068,INV-202512-013068,Widget Orion,SKU008,Electronics,Sensors,CUST01160,Horton Trading,SMB,Limpopo,Ecommerce,Johannesburg DC,S. Naidoo,5,482.21,304.21,2411.05,890.0,ZAR,1.0,Year End Promo,Completed,COD,,20,rush delivery
2025-06-01,ORD-202506-013069,INV-202506-013069,Widget Flux,SKU006,Accessories,Cables,CUST01075,Taylor Trading,Mid-Market,Free State,Wholesale,Durban Hub,N. Dlamini,37,49.08,24.16,1815.96,922.04,ZAR,1.0,None,Completed,Net 30,,15,promo order
2025-01-27,ORD-202501-013070,INV-202501-013070,Widget Gamma,SKU003,Hardware,Tools,CUST01221,Rodriguez Trading,SMB,Eastern Cape,Retail,Pretoria Hub,N. Dlamini,10,223.79,137.14,"2,237.90",866.5,ZAR,1.0,None,Completed,Net 60,,12,promo order
2025-10-25,ORD-202510-013071,INV-202510-013071,Widget Nova,SKU007,Accessories,Batteries,CUST00803,Johnson Ltd,Enterprise,Gauteng,Retail,Johannesburg DC,S. Naidoo,30,115.17,75.35,3455.1,1194.6,ZAR,1.0,Year End Promo,Completed,Net 15,,2,rush delivery
2024-01-26,ORD-202401-013072,INV-202401-013072,Widget Quantum,SKU010,Electronics,Controllers,CUST01114,Vincent-Garcia,Enterprise,KwaZulu-Natal,Ecommerce,Cape Town DC,L. van Wyk,4,693.65,519.09,"2,774.60",698.24,ZAR,1.0,Launch Campaign,Completed,Net 45,,19,manual correction
2025-03-01,ORD-202503-013073,INV-202503-013073,Widget Gamma,SKU003,Hardware,Tools,CUST00597,Nunez Trading,SMB,Gauteng,Distributor,Cape Town DC,S. Naidoo,30,R192.00,134.66,5760.0,1720.2,ZAR,1.0,None,Completed,Net 15,,15,manual correction
2024-05-28,ORD-202405-013074,INV-202405-013074,Widget Delta,SKU004,Hardware,Tools,CUST00701,Torres Trading,SMB,Eastern Cape,Wholesale,Durban Hub,L. van Wyk,25,291.93,211.72,7298.25,2005.25,ZAR,1.0,Summer Promo,Completed,Net 45,,5,manual correction
2025-10-03,ORD-202510-013075,INV-202510-013075,Widget Orion,SKU008,Electronics,Sensors,CUST00449,Smith-Zimmerman,Enterprise,Eastern Cape,Retail,Johannesburg DC,A. Petersen,3,451.25,304.26,1353.75,440.97,ZAR,1.0,None,Completed,Net 15,,20,manual correction
2024-01-08,ORD-202401-013076,INV-202401-013076,Widget Orion,SKU008,Electronics,Sensors,CUST01665,Hinton Trading,Mid-Market,Western Cape,Ecommerce,Durban Hub,S. Naidoo,3,442.88,316.52,1328.64,379.08,ZAR,1.0,None,Completed,Net 45,,23,rush delivery
2024/04/26,ORD-202404-013077,INV-202404-013077,Widget Nova,SKU007,Accessories,Batteries,CUST01799,"Mcclure, Bradley and Lee",Enterprise,Limpopo,Distributor,Cape Town DC,L. van Wyk,106,103.73,72.32,10995.38,3329.46,ZAR,1.0,None,Completed,Net 45,,4,manual correction
2024-02-24,ORD-202402-013078,INV-202402-013078,Widget Rift,SKU011,Packaging,Boxes,CUST01490, Hill LLC  ,Enterprise,Limpopo,Wholesale,Durban Hub,N. Dlamini,89,14.75,8.06,1312.75,595.41,ZAR,1.0,None,Completed,Net 15,,2,manual correction
2024-07-17,ORD-202407-013079,INV-202407-013079, Widget Echo  ,SKU005,Accessories,Cables,CUST01756,Vega Trading,Mid-Market,Eastern Cape,Distributor,Johannesburg DC,A. Petersen,52,35.81,18.37,1862.12,906.88,ZAR,1.0,None,Completed,Net 30,,14,rush delivery
2024-01-24,ORD-202401-013080,INV-202401-013080,Widget Gamma,SKU003,Hardware,Tools,CUST01091, Williams Trading  ,SMB,Free State,Retail,Johannesburg DC,L. van Wyk,7,221.26,137.69,1548.82,584.99,ZAR,1.0,None,Completed,Net 60,,14,VIP customer
2025-10-30,ORD-202510-013081,INV-202510-013081,Widget Echo,SKU005,Accessories,Cables,CUST00208,Davis Trading,Mid-Market,Eastern Cape,Ecommerce,Cape Town DC,S. Naidoo,21,37.89,17.45,795.69,429.24,ZAR,1.0,Year End Promo,Completed,Net 60,,15,
2025-02-03,ORD-202502-013082,INV-202502-013082,Widget Echo,SKU005,Accessories,Cables,CUST00496,Maxwell Trading,SMB,Free State,Distributor,Durban Hub,N. Dlamini,32,$36.87,17.37,1179.84,624.0,ZAR,1.0,None,Completed,Net 30,,14,manual correction
2025-02-20,ORD-202502-013083,INV-202502-013083,Widget Echo,SKU005,Accessories,Cables,CUST01791,Shelton Trading,SMB,Limpopo,Distributor,Pretoria Hub,A. Petersen,39,35.48,18.26,"1,383.72",671.58,ZAR,1.0,None,Completed,Net 15,,10,promo order
2025-09-28,ORD-202509-013084,INV-202509-013084,Widget Nova,SKU007,Accessories,Batteries,CUST00975, Pearson Group  ,Key Account,Free State,Ecommerce,Cape Town DC,S. Naidoo,0,105.11,70.73,0.00,0.0,ZAR,1.0,None,Cancelled,Net 45,,7,manual correction
2024-01-12,ORD-202401-013085,INV-202401-013085,Widget Rift,SKU011,Packaging,Boxes,CUST01458,Martin Trading,SMB,Free State,Retail,Cape Town DC,T. Mokoena,16,17.83,8.14,285.28,155.04,ZAR,1.0,None,Completed,Net 15,,5,manual correction
2024/11/30,ORD-202411-013086,INV-202411-013086,Widget Gamma,SKU003,Hardware,Tools,CUST00054,Crawford Trading,SMB,Eastern Cape,Wholesale,Johannesburg DC,A. Petersen,19,213.8,143.06,4062.2,1344.06,ZAR,1.0,Year End Promo,Completed,COD,,9,
2025-01-27,ORD-202501-013087,INV-202501-013087,Widget Flux,SKU006,Accessories,Cables,CUST01390,Ford Trading,SMB,Free State,Retail,Cape Town DC,S. Naidoo,24,54.18,24.63,1300.32,709.2,USD,18.7928,None,Completed,Net 15,,14,manual correction
2024-05-15,ORD-202405-013088,INV-202405-013088,Widget Spark,SKU012,Packaging,Labels,CUST00003,Cruz Trading,SMB,Gauteng,Wholesale,Johannesburg DC,A. Petersen,44,11.32,4.2,498.08,313.28,ZAR,1.0,Bundle Discount,Completed,Net 15,,9,VIP customer
06/30/2024,ORD-202406-013089,INV-202406-013089,Widget Delta,SKU004,Hardware,Tools,CUST00786,Pierce Trading,Mid-Market,Western Cape,Wholesale,Pretoria Hub,A. Petersen,25,281.23,R199.70,7030.75,2038.25,ZAR,1.0,Year End Promo,Completed,COD,,4,rush delivery
2025-06-17,ORD-202506-013090,INV-202506-013090,Widget Rift,SKU011,Packaging,Boxes,CUST00391,Wilson Trading,Mid-Market,Gauteng,Retail,Cape Town DC,L. van Wyk,28,R17.61,8.09,$493.08,266.56,ZAR,1.0,None,Completed,Net 30,,7,promo order
2025-12-12,ORD-202512-013091,INV-202512-013091,Widget Orion,SKU008,Electronics,Sensors,CUST00009,Pollard Trading,SMB,Eastern Cape,Retail,Pretoria Hub,T. Mokoena,2,512.7,316.82,1025.4,391.76,ZAR,1.0,None,Completed,Net 60,,26,promo order
2024-11-24,ORD-202411-013092,INV-202411-013092,Widget Spark,SKU012,Packaging,Labels,CUST00904,Smith Trading,SMB,Free State,Distributor,Durban Hub,T. Mokoena,62,11.67,4.19,723.54,463.76,ZAR,1.0,Year End Promo,Completed,Net 15,,1,
2024/06/17,ORD-202406-013093,INV-202406-013093,Widget Gamma,SKU003,Hardware,Tools,CUST00034,Wood Ltd,Enterprise,Western Cape,Ecommerce,Durban Hub,A. Petersen,15,191.61,135.06,"$2,874.15",848.25,ZAR,1.0,Summer Promo,Completed,Net 60,,12,rush delivery
2025-04-01,ORD-202504-013094,INV-202504-013094,Widget Echo,SKU005,Accessories,Cables,CUST01132,Jones Trading,SMB,Western Cape,Wholesale,Johannesburg DC,S. Naidoo,25,$36.11,18.59,902.75,438.0,ZAR,1.0,Summer Promo,Completed,Net 15,,21,VIP customer
2024-09-01,ORD-202409-013095,INV-202409-013095,Widget Gamma,SKU003,Hardware,Tools,CUST01339,Davis Trading,SMB,Western Cape,Wholesale,Durban Hub,N. Dlamini,15,201.58,144.65,3023.7,R853.95,ZAR,1.0,Bundle Discount,Completed,Net 60,,12,manual correction
2025-09-23,ORD-202509-013096,INV-202509-013096,Widget Alpha,SKU001,Hardware,Fasteners,CUST01340,Buck Trading,SMB,Gauteng,Retail,Johannesburg DC,A. Petersen,5,85.22,47.82,426.1,187.0,ZAR,1.0,Summer Promo,Completed,Net 45,,1,
2025-12-23,ORD-202512-013097,INV-202512-013097,Widget Delta,SKU004,Hardware,Tools,CUST00218,Galloway Trading,SMB,Eastern Cape,Wholesale,Cape Town DC,S. Naidoo,15,306.81,200.55,4602.15,1593.9,ZAR,1.0,Bundle Discount,Completed,Net 15,,13,manual correction
2024-08-23,ORD-202408-013098,INV-202408-013098,Widget Echo,SKU005,Accessories,Cables,CUST00863,Brooks Trading,SMB,Free State,Distributor,Johannesburg DC,T. Mokoena,29,36.78,17.36,1066.62,563.18,ZAR,1.0,Launch Campaign,Completed,COD,,15,
2025-04-19,ORD-202504-013099,INV-202504-013099,Widget Alpha,SKU001,Hardware,Fasteners,CUST00783,Vega Trading,Mid-Market,KwaZulu-Natal,Distributor,Pretoria Hub,T. Mokoena,27,70.0,48.33,"1,890.00",585.09,ZAR,1.0,None,Completed,Net 15,,5,rush delivery
2025-10-10,ORD-202510-013100,INV-202510-013100,Widget Alpha,SKU001,Hardware,Fasteners,CUST01527,Briggs Trading,SMB,KwaZulu-Natal,Distributor,Durban Hub,L. van Wyk,25,R77.92,49.28,1948.0,716.0,ZAR,1.0,None,Completed,Net 15,,8,
2025-06-19,ORD-202506-013101,INV-202506-013101,Widget Orion,SKU008,Electronics,Sensors,CUST00497,Cantu Trading,Mid-Market,Limpopo,Distributor,Durban Hub,N. Dlamini,0,426.51,315.48,R0.00,0.0,ZAR,1.0,None,Cancelled,Net 45,,20,promo order
2024-06-06,ORD-202406-013102,INV-202406-013102,Widget Orion,SKU008,Electronics,Sensors,CUST00775,Gutierrez Trading,SMB,Western Cape,Wholesale,Johannesburg DC,S. Naidoo,5,447.83,320.29,2239.15,R637.70,ZAR,1.0,Bundle Discount,Completed,Net 60,,24,manual correction
2025-04-04,ORD-202504-013103,INV-202504-013103,Widget Gamma,SKU003,Hardware,Tools,CUST00738,Clark Trading,Mid-Market,Free State,Retail,Durban Hub,L. van Wyk,10,215.42,142.51,2154.2,729.1,ZAR,1.0,Year End Promo,Completed,Net 15,,6,rush delivery
2024-10-16,ORD-202410-013104,INV-202410-013104,Widget Rift,SKU011,Packaging,Boxes,CUST00164,Lozano Trading,SMB,Limpopo,Ecommerce,Durban Hub,N. Dlamini,23,16.86,7.99,387.78,204.01,ZAR,1.0,Year End Promo,Completed,Net 45,,3,rush delivery
